run,variant_group,scenario,section,label,max_rank_total_ms,sum_rank_total_ms,count,captured_total_ms
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer27.shared_experts.gate_up_proj.bf16_cache_local_total,11.962112195789814,29.03865622356534,136,0.19945599883794785
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.comm.dsv4.lm_head_all_gather,11.64204803109169,66.75465605035424,136,0.34828799590468407
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.metadata.decode.make_swa_indices,11.43283200263977,89.29827192425728,448,0.0
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.replay_metadata.decode.component_page_table.c4_page_table,11.273919939994812,84.06492797285318,1016,0.0
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.comm.dsv4.lm_head_all_gather,10.97651194781065,67.60172811895609,128,0.1117120012640953
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.comm.dsv4.lm_head_all_gather,10.788319751620293,47.13593574240804,136,0.11561600118875504
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.comm.dsv4.lm_head_all_gather,10.777599964290857,54.52313567325473,88,0.3718079924583435
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.metadata.decode.make_page_table,10.208640024065971,80.3676800057292,512,0.0
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.replay_metadata.decode.component_write_locs,10.121663987636566,78.94764801859856,392,0.0
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.metadata.decode.make_page_table,10.068191975355148,74.92764806747437,448,0.0
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.replay_metadata.decode.component_page_table.c128_page_table,9.720512002706528,73.32927999645472,1016,0.0
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.replay_metadata.decode.component_page_table.c4_indexer_page_table,9.651872023940086,71.92048005759716,1016,0.0
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,host,dsv4.metadata.build.table_indices,8.951734751462936,64.17692825198174,448,0.0
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer5.shared_experts.gate_up_proj.bf16_cache_local_total,8.427776087075472,23.148192167282104,136,0.04451199993491173
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,host,dsv4.prepare.decode.positions,8.14201682806015,62.75937519967556,1016,0.0
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,host,dsv4.prepare.decode.input_tuple,8.058508858084679,62.41830252110958,1016,0.0
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.replay_metadata.decode.component_page_table.c4_page_table,7.044575989246368,34.055040031671524,392,0.0
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,host,dsv4.prepare.decode.write_tuple,6.6685751080513,50.78030377626419,1016,0.0
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.direct_graph_metadata.decode.index_buffers,6.375616118311882,45.030528381466866,48,0.0
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,host,dsv4.metadata.build.table_indices,6.215980276465416,47.78639040887356,1024,0.0
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,host,dsv4.prepare.decode.allocate_paged,6.108609959483147,47.17635363340378,3528,0.0
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,host,dsv4.prepare.decode.positions,5.898382514715195,45.86248658597469,392,0.0
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer2.attn.indexer.wq_b.bf16_cache_local_total,5.753056030720472,44.968479961156845,128,0.0549440011382103
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer0.shared_experts.gate_up_proj.bf16_cache_local_total,5.507583975791931,43.02614391222596,128,0.05145600065588951
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.metadata.decode.make_component_page_tables,5.383103991858661,42.24918400030583,3584,0.0
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.replay_metadata.decode.fused_copy,5.366816014051437,39.03183998912573,1016,0.0
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer14.attn.indexer.wq_b.bf16_cache_local_total,5.263679876923561,37.247103963047266,128,0.05484800040721893
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer42.attn.indexer.wq_b.bf16_cache_local_total,5.227007981389761,40.5277119204402,128,0.0424639992415905
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer26.attn.indexer.wq_b.bf16_cache_local_total,5.198784034699202,39.87535994499922,128,0.05100800096988678
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.replay_metadata.decode.component_page_table.c4_page_table,5.198175989091396,40.077056013047695,504,0.0
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer36.attn.indexer.wq_b.bf16_cache_local_total,5.182336039841175,39.59756799787283,128,0.04447999969124794
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer26.shared_experts.gate_up_proj.bf16_cache_local_total,5.17299197614193,34.04236796498299,128,0.04566400125622749
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer24.attn.indexer.wq_b.bf16_cache_local_total,5.157439965754747,39.15929587557912,128,0.05180799961090088
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer38.attn.indexer.wq_b.bf16_cache_local_total,5.134559992700815,39.589343935251236,128,0.04396799951791763
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer10.attn.indexer.wq_b.bf16_cache_local_total,5.10854397714138,37.41171205043793,128,0.05152000114321709
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer6.attn.indexer.wq_b.bf16_cache_local_total,5.069504022598267,36.98054397851229,128,0.05593600124120712
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer27.shared_experts.gate_up_proj.bf16_cache_local_total,5.067423943430185,35.183071833103895,128,0.04543999955058098
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer16.attn.indexer.wq_b.bf16_cache_local_total,5.065695930272341,37.7289599776268,128,0.05423999950289726
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer28.attn.indexer.wq_b.bf16_cache_local_total,5.064351972192526,36.774848099797964,128,0.05215999856591225
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer12.attn.indexer.wq_b.bf16_cache_local_total,5.062656011432409,37.52607999742031,128,0.05152000114321709
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer20.attn.indexer.wq_b.bf16_cache_local_total,5.0607359409332275,37.568031903356314,128,0.05164799839258194
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer18.attn.indexer.wq_b.bf16_cache_local_total,5.056256007403135,37.80406377837062,128,0.053408000618219376
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer8.attn.indexer.wq_b.bf16_cache_local_total,5.0418559946119785,36.98547200486064,128,0.05087999999523163
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer40.attn.indexer.wq_b.bf16_cache_local_total,5.037760052829981,39.40224019065499,128,0.04464000090956688
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer30.attn.indexer.wq_b.bf16_cache_local_total,5.036287982016802,38.202399875968695,128,0.05241600051522255
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer22.attn.indexer.wq_b.bf16_cache_local_total,5.0356480330228806,38.72255993261933,128,0.05244800075888634
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer1.shared_experts.gate_up_proj.bf16_cache_local_total,5.0144320242106915,34.638880144804716,128,0.047231998294591904
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer12.shared_experts.gate_up_proj.bf16_cache_local_total,5.0083199590444565,34.12611182034016,128,0.04495999962091446
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer25.shared_experts.gate_up_proj.bf16_cache_local_total,5.001344028860331,34.9525119997561,128,0.04614400118589401
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer13.shared_experts.gate_up_proj.bf16_cache_local_total,4.983551993966103,34.43702396377921,128,0.04623999819159508
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer34.attn.indexer.wq_b.bf16_cache_local_total,4.980928044766188,38.33798394352198,128,0.0461760014295578
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer5.shared_experts.gate_up_proj.bf16_cache_local_total,4.9632960222661495,33.96931191906333,128,0.050624001771211624
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer4.shared_experts.gate_up_proj.bf16_cache_local_total,4.958591990172863,34.01033607497811,128,0.050175998359918594
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer8.shared_experts.gate_up_proj.bf16_cache_local_total,4.956128071993589,33.29625606909394,128,0.0488319993019104
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer6.shared_experts.gate_up_proj.bf16_cache_local_total,4.955647889524698,33.507775872945786,128,0.045823998749256134
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer4.attn.indexer.wq_b.bf16_cache_local_total,4.94787197932601,36.60899218916893,128,0.061503998935222626
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer16.shared_experts.gate_up_proj.bf16_cache_local_total,4.946816071867943,33.94512006267905,128,0.04428799822926521
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer14.shared_experts.gate_up_proj.bf16_cache_local_total,4.938336059451103,33.656256165355444,128,0.0435199998319149
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer10.shared_experts.gate_up_proj.bf16_cache_local_total,4.935520030558109,33.350272201001644,128,0.046751998364925385
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer7.shared_experts.gate_up_proj.bf16_cache_local_total,4.9332159496843815,33.77212806046009,128,0.04399999976158142
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer15.shared_experts.gate_up_proj.bf16_cache_local_total,4.920096009969711,33.921087849885225,128,0.04543999955058098
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer3.shared_experts.gate_up_proj.bf16_cache_local_total,4.919135976582766,36.176768112927675,128,0.05209600180387497
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer32.attn.indexer.wq_b.bf16_cache_local_total,4.9139199033379555,37.632319800555706,128,0.04979199916124344
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer19.shared_experts.gate_up_proj.bf16_cache_local_total,4.911712042987347,33.94492808356881,128,0.04387199878692627
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer9.shared_experts.gate_up_proj.bf16_cache_local_total,4.910016123205423,34.25280021876097,128,0.04684799909591675
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer11.shared_experts.gate_up_proj.bf16_cache_local_total,4.9063999727368355,33.85392006486654,128,0.047200001776218414
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer20.shared_experts.gate_up_proj.bf16_cache_local_total,4.904544003307819,33.53014398366213,128,0.044544000178575516
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer18.shared_experts.gate_up_proj.bf16_cache_local_total,4.904480017721653,33.5376319475472,128,0.04095999896526337
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer21.shared_experts.gate_up_proj.bf16_cache_local_total,4.899551969021559,34.642047975212336,128,0.04438399896025658
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer22.shared_experts.gate_up_proj.bf16_cache_local_total,4.89731203392148,33.62918404862285,128,0.04521600157022476
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer17.shared_experts.gate_up_proj.bf16_cache_local_total,4.894816029816866,34.29593589901924,128,0.04211200028657913
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer24.shared_experts.gate_up_proj.bf16_cache_local_total,4.891167987138033,33.6382398493588,128,0.045152001082897186
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer41.shared_experts.gate_up_proj.bf16_cache_local_total,4.877792000770569,35.69817586615682,128,0.03680000081658363
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer23.shared_experts.gate_up_proj.bf16_cache_local_total,4.8674559481441975,34.59241593629122,128,0.044576000422239304
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer42.shared_experts.gate_up_proj.bf16_cache_local_total,4.858048066496849,34.88560011982918,128,0.03558399900794029
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,host,dsv4.prepare.decode.positions,4.8128049820661545,37.88101300597191,504,0.0
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer38.shared_experts.gate_up_proj.bf16_cache_local_total,4.766112059354782,34.486112143844366,128,0.03920000046491623
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer37.shared_experts.gate_up_proj.bf16_cache_local_total,4.7253760397434235,34.83472001925111,128,0.040608000010252
